headline,label
Anger as Japanese Prime Minister offers two cloth masks per family while refusing to declare coronavirus emergency,-1
"While coronavirus spread in the U.S., an Indian slum with 1 million residents contained it",0
"More Than 1,000 French Sailors Test Positive For Coronavirus—On A Single Ship",1
"Boris Johnson plans to resign in 6 months because of lingering coronavirus health problems, according to Dominic Cummings father-in-law",-1
"Testing failures and refusal to use World Health Organization tests allowed coronavirus to sweep the U.S., experts say",-1
WHO reports largest single-day increase in coronavirus cases,1
Apple is reportedly rejecting all coronavirus-related apps unless they come from health organizations in an attempt to prevent the spread of misinformation,-1
Boris Johnson confronted over claim no country has working coronavirus app - after 12m downloads in Germany,-1
"COVID-19: New coronavirus strain spreading faster than previous variant, UK government scientists warn ministers",0
Britons want quality of life indicators to take priority over economy. Polls finds majority would like ministers to prioritise health and wellbeing over GDP during coronavirus crisis.,-1
"Trump, in a new video, says he will ‘make China pay’ for coronavirus pandemic",0
"Roughly 30 nurses in Edmonton have refused to swab patients for the coronavirus because Alberta Health Services (AHS) won't provide N95 masks, their union says. ""They believe that when they request one, they should be provided one from the employer without question.""",-1
"Coronavirus will bankrupt nearly all the world's airlines in a matter of weeks, aviation experts say.",-1
Coronavirus vaccine costs to be covered by Canadian government,0
Chinese Authorities Admit Improper Response To Coronavirus Whistleblower,1
"World leaders pledge to fight coronavirus, but the U.S. and Russia skips the meeting",-1
"Moderna coronavirus vaccine is 94% effective, early data suggests - but UK has ordered no doses",0
McDonald's chose not to tell all staff at Sydney store about employee's positive coronavirus test,1
"Coronavirus outbreak causes decline in China greenhouse gas emissions. Experts say greenhouse gas emissions in China, the world’s largest current contributor to climate change, are down 25 per cent",0
Coronavirus: Woman infects 71 people after one lift trip,0
"The faster a country required masks, the fewer coronavirus deaths it had: study",0
J.K. Rowling grants open license for teachers reading 'Harry Potter' online during coronavirus pandemic,1
"A Japanese woman running a sex worker-dispatching business sued the state on Wednesday, saying its blanket exclusion of the sex industry from a cash handout program to support small companies hit by the coronavirus is discrimination banned under the Constitution.",-1
"Sharp increase in Moscow ""pneumonia"" cases fuels fears over government-reported coronavirus statistics",0
South Korea reports more recoveries than coronavirus cases for the first time,0
France finds first case of new coronavirus variant,0
Tokyo Olympics to be cancelled for coronavirus: report,-1
"Coronavirus has fuelled authoritarian trends around the world, warns Australia",0
"Coronavirus deaths are so high in Italy that some places have waiting list for burials, and funerals are taking place with no family members there",-1
Red Cross: Global warming bigger threat than coronavirus,-1
"Over 100 Coronavirus Cases in South Korea Have Now Been Linked to One Guy’s Night Out Clubbing - on May 1, a 29-year-old man visited five bars and clubs in Itaewon, one of Seoul’s most popular nightlife districts.",1
Italy coronavirus death toll soars by 133 in a day,-1
Trump official claims China ‘deliberately’ sent coronavirus to US as cases soar across country,0
Belgians urged to eat frites twice a week to deplete coronavirus potato mountain,0
BBC News - Coronavirus: Oxford vaccine can train immune system,1
"Pope Francis: Humans Have Sinned Against The Earth By Exploiting Its Resources. On Earth Day during the coronavirus pandemic, the pope reminded his flock that humanity has no future if the environment is destroyed.",-1
Sweden has admitted its coronavirus immunity predictions were wrong as cases soar across the country,-1
Coronavirus: Trump declares national emergency in US over COVID-19,-1
Two cruise ships hit by coronavirus weeks after industry restarts,0
"In just 24 hours, Brazil sets a grim new record with almost 35,000 new coronavirus cases",-1
"COVID-19 kills 1 Iranian every 10 minutes, About 50 Iranians are contracting Coronavirus every hour, says Health Ministry spokesperson",-1
‘It is unacceptable’: Man with coronavirus skips self-isolation to go to work at major hotel and visit nightclub. Tasmanian government considering tougher rules for self-isolation after ‘irresponsible’ actions,0
China is guarding ancient bat caves against journalists and scientists seeking to discover the origins of the coronavirus,0
"Spain is to set up a registry of people who refuse to be vaccinated against coronavirus and share it with other European Union nations, the health minister has said. The list would not be made accessible to the public or to employers.",0
Trump reportedly 'furious' that Germany's Angela Merkel turned down his G7 Summit invitation over coronavirus concerns,0
German Chancellor Angela Merkel tests negative for coronavirus,-1
Japan: Man infected with coronavirus goes to bars ‘to spread’ it,-1
Gay men in South Korea are being hunted on dating apps after ‘palpable homophobia’ grows amid coronavirus resurgence,0
"Prince William ‘Struggled to Breathe,’ as He Secretly Battled Coronavirus",-1
Airlines are burning thousands of gallons of jet fuel flying empty 'ghost' planes so they can keep their flight slots during the coronavirus outbreak,-1
Sex traffickers left thousands of women to starve during Italy lockdown - Gangs abandoned trafficked Nigerian women without access to food or funds amid coronavirus pandemic,-1
"The United States stunned other members of the UN Security Council by preventing a vote on a resolution for a ceasefire in various conflicts around the world to help troubled nations better fight the coronavirus pandemic, diplomats said. Washington's reversal came a day after it agreed to the text",1
WHO sounds alarm as coronavirus cases rise by one million in five days,-1
Amazon warehouse workers in Germany will strike Monday because of coronavirus infections,0
White House falsely claims the coronavirus has been 'contained' in the US,0
"Sweden stages coronavirus U-turn, banning public events with more than eight people",0
"Lady Gaga has raised $35 million in 7 days for the WHO's global coronavirus response fund, and is spearheading a free virtual global festival on multiple stations including Stevie Wonder, Sir Paul McCartney",1
