comment,label
Megathread: U.S. Intelligence Told Lawmakers of Russian Strategy to Boost Trump Re-Election,1
"For the first time, a majority of Americans want the Senate to remove President Trump from office",0
Trump walks out of news conference after reporter asks him about Veterans Choice lie he's told more than 150 times,0
Steve Schmidt: ‘We’ve entered the corrupt pardon phase of the Trump coup’,1
Imagine what it will be like to never have to think about Trump again,1
Fox News said Trump was 'ambushed' in town hall where undecided American voters asked him basic questions,-1
Trump 2020 campaign accused of ‘ripping off’ Nazi eagle logo,-1
Biden accuses Trump of ‘betrayal’ for ignoring intel that Russia put bounty on heads of American soldiers,-1
"274,000 Dead, and Trump Obsesses Over Election Conspiracy Theories. Where’s the Outrage? | A 9/11 a day and…meh?",-1
President Trump tried to register to vote in Florida using an out-of-state address,0
"Obama says if a Democrat behaved like Trump, 'I couldn't support him'",0
"Don’t Just Dump Trump, Ditch McConnell",-1
Megathread: Trump Fires Top U.S. Election Cybersecurity Official Chris Krebs,1
The one constant in Trump’s presidency: Tomorrow will be worse,-1
Trump reportedly called John McCain a 'f---ing loser' and said 'we're not going to support that loser's funeral',-1
Trump Calls Legally Protected Whistleblowing a 'Racket' as Fired Scientist Rips President's Failed Covid-19 Response,-1
Obama tweets 'vote' after Trump promotes 'Obamagate',1
Trump Sued for Denying Checks to Americans Married to Immigrants,-1
Trump Just Signed an Executive Order Letting Him Purge Thousands of Federal Workers for Disloyalty,0
"Citing 'Utter Inability to Discharge Duties of His Office,' MoveOn Demands Trump Removal Under 25th Amendment",-1
"Trump ‘despises’ his own supporters and would be ‘disgusted’ by them, says ex-friend Howard Stern",1
Biden snags 'Keep America Great' domain in latest act of Trump trolling,1
Peter Alexander on being called 'terrible reporter': I was just pitching Trump a 'softball' question,-1
Trump reportedly baffled that Mike Pence can't simply declare him president again,0
'The president knew everything': Key Trump impeachment figure unexpectedly arrives at Capitol Hill demanding to testify,-1
Twitter locks President Trump’s account after he shares NY Post columnist’s email,1
Historian predicts Trump downplaying pandemic will go down as 'the greatest dereliction of duty' in presidential history,1
Goya’s CEO said the U.S. is ‘truly blessed’ with President Trump. Latinos are now boycotting.,-1
"Mitch McConnell: My Bad, Obama Did Leave a Pandemic Playbook But I Couldn’t See It From Inside Trump’s Ass",-1
"Oversight erased, Supreme Court hijacked: Trump turns the presidency into a dictatorship",1
"MyPillow CEO tweets, then deletes call for Trump to ""impose martial Law"" in 7 states",-1
Trump accuses Pfizer and Moderna of working to stop his re-election,-1
"Susan Collins doesn't ""understand"" why voters turned on her. Did she forget her impeachment vote? 75% of Democrats and 51% of independents think Collins voted to acquit Trump in order to protect him politically",1
'The President is afraid of the American people': Pelosi says Trump is trying to rig election by undermining USPS because he knows he can't win,-1
Trump and Kushner Must Be Prosecuted for Crimes Against Humanity,-1
Donald Trump did not disclose a positive result from a rapid test for Covid-19 on Thursday,-1
Everything we suspected about Donald Trump has come true. Donald Trump is a fascist. He comes right out and says it. Even his friends admit it. He's also a whiny loser.,-1
Trump Accused of Deploying 'Secret Police' in Portland as Political Stunt,-1
Donald Trump’s surprise speech branded one of ‘most dishonest’ ever given by president,1
Judge Dismisses Donald Trump's Libel Suit Against CNN,0
"Trump Says He's Aiming to Shield Corporations From Legal Liability for Workers Who Contract Covid-19 on the Job - ""Businesses are asking for the right to expose their workers to fatal risks with no consequences. It's bad economics and bad policy.""",-1
‘Tre45on’ Trends After Bombshell Story Claiming Trump Knew Putin Had Bounty On U.S. Troops,0
"""Trump has pardoned a child murderer"" says lawyer for Iraq Blackwater massacre victims",-1
"Trump heads to golf course as US coronavirus death toll nears 100,000",-1
Trump May Need to Be Impeached and Removed Before Inauguration Day,0
Trump says US will designate Antifa as a terrorist organisation,-1
Trump Is Lying. He Did Not Take Coronavirus Seriously for Weeks.,-1
Michael Cohen Predicts Trump Will Resign if He Loses So Pence Can Pardon Him,-1
"Trump reportedly took home $750,000 worth of art from the home of the US ambassador to France in 2018 after canceling a World War I cemetery visit",-1
"One Death Is a Tragedy. 60,000 Deaths Are a Great Success. Most presidents try to console the nation in moments of grief, but Donald Trump is taking a victory lap.",-1
"Trump set to leave office with at least $850,000 of unpaid campaign rally bills",0
"'Unfit, unwell, unacceptable': Anti-Trump Republicans turn president's disastrous disinfectant cure comments into scathing attack ad",-1
Trump Says He Won't Approve Covid-19 Package Without Tax Cut That Offers Zero Relief for 30 Million Newly Unemployed,1
Trump Supporters in Georgia Ask RNC Chair Why They Should Vote in Runoffs When System Is 'Rigged',1
Adam Schiff Says Donald Trump's Power Isn't Absolute 'But His Incompetence Is' After Coronavirus Briefing,-1
Megathread: The US House of Representatives approves measure to restrain President Donald Trump’s actions on Iran,1
Trump Lawyer Rudy Giuliani Worked With an “Active Russian Agent” to Discredit Joe Biden,0
Michael Cohen says Trump once said after meeting evangelical Christians: 'Can you believe people believe that bulls---?',0
"If Biden wins, the post-Trump corruption purge will have to be epic",1
Megathread: Wisconsin high court declines to hear Trump election lawsuit,-1
Trump orders federal officers to leave Portland after weeks of outrage,-1
Melania Trump caught on tape talking about children separated at border: ‘Give me a f***ing break’,0
Trump Is Covering for Russia Again. We Deserve to Know Why.,0
Report: Trump Plans to Barricade Himself in the Oval Office and Refuse to Come Out If Biden Wins,1
Trump signs executive order enabling him to fire Dr. Fauci,-1
comment,label
Megathread: Joe Biden Projected to Defeat President Donald Trump and Win the 2020 US Presidential Election,1
Trump Threatens to ‘Leave the Country’ if He Loses to Biden,-1
Biden's Pennsylvania lead is now big enough to avoid an automatic recount,-1
Joe Biden Has Taken The Lead In The Historically Red State Of Georgia,0
Biden says he'd like live onscreen fact checks to combat Trump 'lies' during debates,0
Democratic nominee Joe Biden tests negative for coronavirus after potential exposure,-1
Joe Biden wins Wisconsin,1
Biden has now received more votes for president than any other candidate in U.S. history,0
Biden says drug users should not be jailed as he admits crime bill was a mistake at town hall,-1
Biden vows to rejoin Paris climate accord on ‘day one’ if he wins,1
"Georgia election official says hand tally of presidential race is complete, the results affirm Biden’s lead over Trump",1
US election: Biden event in Texas cancelled as 'armed' Trump supporters threaten campaign bus,0
Twitter now alerts Trump that Biden is president every time he lies about election fraud,-1
US election: Biden becomes first-ever presidential candidate to receive 80 million votes,0
"Postal workers union endorses Biden, warns 'survival' of USPS at stake",1
Joe Biden's Gettysburg speech was 25 minutes long and didn't mention Trump once,0
"Fauci says he accepted Biden's offer to be chief medical adviser ""on the spot""",1
Don't trust presidential polls that show huge leads for Joe Biden. The race isn't over.,0
"Joe Biden crosses 79 million votes, 10 million more than any other president in history",0
The biggest question Twitter users have from the debate: Can we mute the mics next time? The president interrupted both the moderator and Biden at least 128 times.,-1
"Biden Has Finally Won Arizona, Turning It Democratic For The First Time In Decades",1
Debates commission plans to cut off mics if Trump or Biden break rules,-1
Biden not getting intelligence reports because Trump officials won't recognize him as president-elect,-1
Biden To Have Entire WH East And West Wings Showered With Disinfectant Right After Trump Leaves,0
Biden plans immediate flurry of executive orders to reverse Trump policies,0
"Rudy Giuliani Is My Father. Please, Everyone, Vote for Joe Biden and Kamala Harris.",1
"Biden says Trump was ‘paralysed with fear’ by protests and hid ‘in his bunker’ in new campaign ad | ‘Too scared to face the people. Too small to meet the moment. Too weak to lead,’ narrator says",-1
Tucker Carlson Reports He Lost Only Copy of Documents That Nail Biden,-1
Biden campaign launches ‘TrumpCovidPlan.com’ — a site that reads ‘Not Found’,0
"If Biden wants to unite the country, one thing is clear: Dump the corporate lobbyists",0
"Joe Biden Tests Negative Again for COVID-19, Days After Trump Is Diagnosed",-1
Joe Biden's Popular Vote Lead Over Donald Trump Passes 5 Million,1
Biden: Military will escort Trump out of White House if he loses election and refuses to leave,-1
Twitter says it will give @POTUS account to Biden on Inauguration Day,0
FBI investigating ‘Trump Train’ swarming of Biden bus on Texas interstate: report,0
